type,name,input_id,time,team,meas_id
QUEUE,ComputeScalar2,Sense1,3759047591000.0,MeetingInGeneral,Pride5_Sense1
START,ComputeScalar2,Sense1,3759047746200.0,MeetingInGeneral,Pride5_Sense1
STOP,Tokenize1,Pride5,3759047945500.0,MeetingInGeneral,Pride5_Sense1
QUEUE,Collect1,Pride5,3759048016300.0,MeetingInGeneral,Pride5_Sense1
START,Collect1,Pride5,3759048131300.0,MeetingInGeneral,Pride5_Sense1
STOP,ComputeScalar2,Sense1,3759048320100.0,MeetingInGeneral,Pride5_Sense1
STOP,Collect1,Pride5,3759105535600.0,MeetingInGeneral,Pride5_Sense1
QUEUE,ComputeScalar1,Pride5,3759105725900.0,MeetingInGeneral,Pride5_Sense1
QUEUE,ComputeScalar3,Pride5_Sense1,3759105809400.0,MeetingInGeneral,Pride5_Sense1
START,ComputeScalar1,Pride5,3759105860600.0,MeetingInGeneral,Pride5_Sense1
START,ComputeScalar3,Pride5_Sense1,3759105979300.0,MeetingInGeneral,Pride5_Sense1
STOP,ComputeScalar3,Pride5_Sense1,3759115484600.0,MeetingInGeneral,Pride5_Sense1
STOP,ComputeScalar1,Pride5,3759117127200.0,MeetingInGeneral,Pride5_Sense1
QUEUE,ComputeCosine,Pride5_Sense1,3759117437500.0,MeetingInGeneral,Pride5_Sense1
START,ComputeCosine,Pride5_Sense1,3759117609700.0,MeetingInGeneral,Pride5_Sense1
STOP,ComputeCosine,Pride5_Sense1,3759117788000.0,MeetingInGeneral,Pride5_Sense1
QUEUE,Tokenize1,Pride6,3763229205200.0,MeetingInGeneral,Pride6_Sense1
QUEUE,Tokenize2,Sense1,3763229505700.0,MeetingInGeneral,Pride6_Sense1
START,Tokenize1,Pride6,3763229719700.0,MeetingInGeneral,Pride6_Sense1
START,Tokenize2,Sense1,3763229980800.0,MeetingInGeneral,Pride6_Sense1
STOP,Tokenize2,Sense1,3763230739000.0,MeetingInGeneral,Pride6_Sense1
QUEUE,Collect2,Sense1,3763230839900.0,MeetingInGeneral,Pride6_Sense1
START,Collect2,Sense1,3763231029900.0,MeetingInGeneral,Pride6_Sense1
STOP,Collect2,Sense1,3763236099100.0,MeetingInGeneral,Pride6_Sense1
QUEUE,ComputeScalar2,Sense1,3763236354600.0,MeetingInGeneral,Pride6_Sense1
START,ComputeScalar2,Sense1,3763236522400.0,MeetingInGeneral,Pride6_Sense1
STOP,ComputeScalar2,Sense1,3763238736700.0,MeetingInGeneral,Pride6_Sense1
STOP,Tokenize1,Pride6,3763242798200.0,MeetingInGeneral,Pride6_Sense1
QUEUE,Collect1,Pride6,3763242939500.0,MeetingInGeneral,Pride6_Sense1
START,Collect1,Pride6,3763243086800.0,MeetingInGeneral,Pride6_Sense1
STOP,Collect1,Pride6,3763363609300.0,MeetingInGeneral,Pride6_Sense1
QUEUE,ComputeScalar1,Pride6,3763363756400.0,MeetingInGeneral,Pride6_Sense1
QUEUE,ComputeScalar3,Pride6_Sense1,3763363848200.0,MeetingInGeneral,Pride6_Sense1
START,ComputeScalar1,Pride6,3763363891500.0,MeetingInGeneral,Pride6_Sense1
START,ComputeScalar3,Pride6_Sense1,3763364064600.0,MeetingInGeneral,Pride6_Sense1
STOP,ComputeScalar1,Pride6,3763367145600.0,MeetingInGeneral,Pride6_Sense1
STOP,ComputeScalar3,Pride6_Sense1,3763367276400.0,MeetingInGeneral,Pride6_Sense1
QUEUE,ComputeCosine,Pride6_Sense1,3763367568800.0,MeetingInGeneral,Pride6_Sense1
START,ComputeCosine,Pride6_Sense1,3763367714500.0,MeetingInGeneral,Pride6_Sense1
STOP,ComputeCosine,Pride6_Sense1,3763367843000.0,MeetingInGeneral,Pride6_Sense1
QUEUE,Tokenize1,Pride1,3767420602700.0,MeetingInGeneral,Pride1_Sense2
QUEUE,Tokenize2,Sense2,3767420730700.0,MeetingInGeneral,Pride1_Sense2
START,Tokenize1,Pride1,3767420780900.0,MeetingInGeneral,Pride1_Sense2
START,Tokenize2,Sense2,3767420887400.0,MeetingInGeneral,Pride1_Sense2
STOP,Tokenize1,Pride1,3767421309400.0,MeetingInGeneral,Pride1_Sense2
QUEUE,Collect1,Pride1,3767421375800.0,MeetingInGeneral,Pride1_Sense2
START,Collect1,Pride1,3767421518300.0,MeetingInGeneral,Pride1_Sense2
STOP,Tokenize2,Sense2,3767421627400.0,MeetingInGeneral,Pride1_Sense2
QUEUE,Collect2,Sense2,3767421679000.0,MeetingInGeneral,Pride1_Sense2
START,Collect2,Sense2,3767421784900.0,MeetingInGeneral,Pride1_Sense2
STOP,Collect1,Pride1,3767424178700.0,MeetingInGeneral,Pride1_Sense2
QUEUE,ComputeScalar1,Pride1,3767424265600.0,MeetingInGeneral,Pride1_Sense2
START,ComputeScalar1,Pride1,3767424368100.0,MeetingInGeneral,Pride1_Sense2
STOP,ComputeScalar1,Pride1,3767424717200.0,MeetingInGeneral,Pride1_Sense2
STOP,Collect2,Sense2,3767426984500.0,MeetingInGeneral,Pride1_Sense2
QUEUE,ComputeScalar2,Sense2,3767427093700.0,MeetingInGeneral,Pride1_Sense2
QUEUE,ComputeScalar3,Pride1_Sense2,3767427160100.0,MeetingInGeneral,Pride1_Sense2
START,ComputeScalar2,Sense2,3767427216200.0,MeetingInGeneral,Pride1_Sense2
START,ComputeScalar3,Pride1_Sense2,3767427358900.0,MeetingInGeneral,Pride1_Sense2
STOP,ComputeScalar3,Pride1_Sense2,3767427746500.0,MeetingInGeneral,Pride1_Sense2
STOP,ComputeScalar2,Sense2,3767427858700.0,MeetingInGeneral,Pride1_Sense2
QUEUE,ComputeCosine,Pride1_Sense2,3767428151800.0,MeetingInGeneral,Pride1_Sense2
START,ComputeCosine,Pride1_Sense2,3767428291000.0,MeetingInGeneral,Pride1_Sense2
STOP,ComputeCosine,Pride1_Sense2,3767428368300.0,MeetingInGeneral,Pride1_Sense2
QUEUE,Tokenize1,Pride2,3771499078500.0,MeetingInGeneral,Pride2_Sense2
QUEUE,Tokenize2,Sense2,3771499314200.0,MeetingInGeneral,Pride2_Sense2
START,Tokenize1,Pride2,3771499465000.0,MeetingInGeneral,Pride2_Sense2
START,Tokenize2,Sense2,3771499685300.0,MeetingInGeneral,Pride2_Sense2
STOP,Tokenize1,Pride2,3771500531000.0,MeetingInGeneral,Pride2_Sense2
QUEUE,Collect1,Pride2,3771500630300.0,MeetingInGeneral,Pride2_Sense2
STOP,Tokenize2,Sense2,3771500783100.0,MeetingInGeneral,Pride2_Sense2
QUEUE,Collect2,Sense2,3771500932300.0,MeetingInGeneral,Pride2_Sense2
START,Collect1,Pride2,3771501084600.0,MeetingInGeneral,Pride2_Sense2
START,Collect2,Sense2,3771501283000.0,MeetingInGeneral,Pride2_Sense2
STOP,Collect2,Sense2,3771509258000.0,MeetingInGeneral,Pride2_Sense2
STOP,Collect1,Pride2,3771509432000.0,MeetingInGeneral,Pride2_Sense2
QUEUE,ComputeScalar1,Pride2,3771509553200.0,MeetingInGeneral,Pride2_Sense2
QUEUE,ComputeScalar2,Sense2,3771509661100.0,MeetingInGeneral,Pride2_Sense2
START,ComputeScalar1,Pride2,3771509803800.0,MeetingInGeneral,Pride2_Sense2
START,ComputeScalar2,Sense2,3771509947700.0,MeetingInGeneral,Pride2_Sense2
QUEUE,ComputeScalar3,Pride2_Sense2,3771510067500.0,MeetingInGeneral,Pride2_Sense2
START,ComputeScalar3,Pride2_Sense2,3771510246500.0,MeetingInGeneral,Pride2_Sense2
STOP,ComputeScalar1,Pride2,3771510551300.0,MeetingInGeneral,Pride2_Sense2
STOP,ComputeScalar2,Sense2,3771510707100.0,MeetingInGeneral,Pride2_Sense2
STOP,ComputeScalar3,Pride2_Sense2,3771510910300.0,MeetingInGeneral,Pride2_Sense2
QUEUE,ComputeCosine,Pride2_Sense2,3771511232700.0,MeetingInGeneral,Pride2_Sense2
START,ComputeCosine,Pride2_Sense2,3771511400000.0,MeetingInGeneral,Pride2_Sense2
STOP,ComputeCosine,Pride2_Sense2,3771511523400.0,MeetingInGeneral,Pride2_Sense2
QUEUE,Tokenize1,Pride3,3775588780700.0,MeetingInGeneral,Pride3_Sense2
QUEUE,Tokenize2,Sense2,3775589211000.0,MeetingInGeneral,Pride3_Sense2
START,Tokenize1,Pride3,3775589386800.0,MeetingInGeneral,Pride3_Sense2
START,Tokenize2,Sense2,3775589658200.0,MeetingInGeneral,Pride3_Sense2
STOP,Tokenize1,Pride3,3775592260300.0,MeetingInGeneral,Pride3_Sense2
QUEUE,Collect1,Pride3,3775592446000.0,MeetingInGeneral,Pride3_Sense2
STOP,Tokenize2,Sense2,3775592579500.0,MeetingInGeneral,Pride3_Sense2
QUEUE,Collect2,Sense2,3775592767300.0,MeetingInGeneral,Pride3_Sense2
START,Collect1,Pride3,3775592877000.0,MeetingInGeneral,Pride3_Sense2
START,Collect2,Sense2,3775593120000.0,MeetingInGeneral,Pride3_Sense2
STOP,Collect2,Sense2,3775602307300.0,MeetingInGeneral,Pride3_Sense2
QUEUE,ComputeScalar2,Sense2,3775602489800.0,MeetingInGeneral,Pride3_Sense2
START,ComputeScalar2,Sense2,3775602672000.0,MeetingInGeneral,Pride3_Sense2
STOP,ComputeScalar2,Sense2,3775603741400.0,MeetingInGeneral,Pride3_Sense2
STOP,Collect1,Pride3,3775608916700.0,MeetingInGeneral,Pride3_Sense2
QUEUE,ComputeScalar1,Pride3,3775609087400.0,MeetingInGeneral,Pride3_Sense2
QUEUE,ComputeScalar3,Pride3_Sense2,3775609156000.0,MeetingInGeneral,Pride3_Sense2
START,ComputeScalar1,Pride3,3775609218500.0,MeetingInGeneral,Pride3_Sense2
START,ComputeScalar3,Pride3_Sense2,3775609352600.0,MeetingInGeneral,Pride3_Sense2
STOP,ComputeScalar3,Pride3_Sense2,3775610249500.0,MeetingInGeneral,Pride3_Sense2
STOP,ComputeScalar1,Pride3,3775610381000.0,MeetingInGeneral,Pride3_Sense2
QUEUE,ComputeCosine,Pride3_Sense2,3775610693000.0,MeetingInGeneral,Pride3_Sense2
START,ComputeCosine,Pride3_Sense2,3775610827200.0,MeetingInGeneral,Pride3_Sense2
STOP,ComputeCosine,Pride3_Sense2,3775610918900.0,MeetingInGeneral,Pride3_Sense2
QUEUE,Tokenize1,Pride4,3779670701900.0,MeetingInGeneral,Pride4_Sense2
QUEUE,Tokenize2,Sense2,3779670834700.0,MeetingInGeneral,Pride4_Sense2
START,Tokenize1,Pride4,3779670897600.0,MeetingInGeneral,Pride4_Sense2
START,Tokenize2,Sense2,3779671067700.0,MeetingInGeneral,Pride4_Sense2
STOP,Tokenize2,Sense2,3779671610800.0,MeetingInGeneral,Pride4_Sense2
QUEUE,Collect2,Sense2,3779671650000.0,MeetingInGeneral,Pride4_Sense2
START,Collect2,Sense2,3779671756400.0,MeetingInGeneral,Pride4_Sense2
STOP,Tokenize1,Pride4,3779672818000.0,MeetingInGeneral,Pride4_Sense2
QUEUE,Collect1,Pride4,3779672914200.0,MeetingInGeneral,Pride4_Sense2
START,Collect1,Pride4,3779673038400.0,MeetingInGeneral,Pride4_Sense2
STOP,Collect2,Sense2,3779676576900.0,MeetingInGeneral,Pride4_Sense2
QUEUE,ComputeScalar2,Sense2,3779676680500.0,MeetingInGeneral,Pride4_Sense2
START,ComputeScalar2,Sense2,3779676893800.0,MeetingInGeneral,Pride4_Sense2
STOP,ComputeScalar2,Sense2,3779677750100.0,MeetingInGeneral,Pride4_Sense2
STOP,Collect1,Pride4,3779692725800.0,MeetingInGeneral,Pride4_Sense2
QUEUE,ComputeScalar1,Pride4,3779692875700.0,MeetingInGeneral,Pride4_Sense2
QUEUE,ComputeScalar3,Pride4_Sense2,3779692963900.0,MeetingInGeneral,Pride4_Sense2
START,ComputeScalar3,Pride4_Sense2,3779693128000.0,MeetingInGeneral,Pride4_Sense2
START,ComputeScalar1,Pride4,3779693283000.0,MeetingInGeneral,Pride4_Sense2
STOP,ComputeScalar3,Pride4_Sense2,3779695202900.0,MeetingInGeneral,Pride4_Sense2
STOP,ComputeScalar1,Pride4,3779695433700.0,MeetingInGeneral,Pride4_Sense2
QUEUE,ComputeCosine,Pride4_Sense2,3779695802300.0,MeetingInGeneral,Pride4_Sense2
START,ComputeCosine,Pride4_Sense2,3779695949900.0,MeetingInGeneral,Pride4_Sense2
STOP,ComputeCosine,Pride4_Sense2,3779696077500.0,MeetingInGeneral,Pride4_Sense2
QUEUE,Tokenize1,Pride5,3783810292400.0,MeetingInGeneral,Pride5_Sense2
QUEUE,Tokenize2,Sense2,3783810461000.0,MeetingInGeneral,Pride5_Sense2
START,Tokenize1,Pride5,3783810535400.0,MeetingInGeneral,Pride5_Sense2
START,Tokenize2,Sense2,3783810682800.0,MeetingInGeneral,Pride5_Sense2
STOP,Tokenize2,Sense2,3783811729700.0,MeetingInGeneral,Pride5_Sense2
QUEUE,Collect2,Sense2,3783811813800.0,MeetingInGeneral,Pride5_Sense2
START,Collect2,Sense2,3783811974500.0,MeetingInGeneral,Pride5_Sense2
STOP,Tokenize1,Pride5,3783816929600.0,MeetingInGeneral,Pride5_Sense2
QUEUE,Collect1,Pride5,3783817035100.0,MeetingInGeneral,Pride5_Sense2
START,Collect1,Pride5,3783817174800.0,MeetingInGeneral,Pride5_Sense2
STOP,Collect2,Sense2,3783819979000.0,MeetingInGeneral,Pride5_Sense2
QUEUE,ComputeScalar2,Sense2,3783820073600.0,MeetingInGeneral,Pride5_Sense2
START,ComputeScalar2,Sense2,3783820215600.0,MeetingInGeneral,Pride5_Sense2
STOP,ComputeScalar2,Sense2,3783820806900.0,MeetingInGeneral,Pride5_Sense2
STOP,Collect1,Pride5,3783858427200.0,MeetingInGeneral,Pride5_Sense2
QUEUE,ComputeScalar1,Pride5,3783858908100.0,MeetingInGeneral,Pride5_Sense2
QUEUE,ComputeScalar3,Pride5_Sense2,3783859004900.0,MeetingInGeneral,Pride5_Sense2
START,ComputeScalar1,Pride5,3783859089200.0,MeetingInGeneral,Pride5_Sense2
START,ComputeScalar3,Pride5_Sense2,3783859219700.0,MeetingInGeneral,Pride5_Sense2
STOP,ComputeScalar1,Pride5,3783862295300.0,MeetingInGeneral,Pride5_Sense2
STOP,ComputeScalar3,Pride5_Sense2,3783862508700.0,MeetingInGeneral,Pride5_Sense2
QUEUE,ComputeCosine,Pride5_Sense2,3783862870900.0,MeetingInGeneral,Pride5_Sense2
START,ComputeCosine,Pride5_Sense2,3783862981800.0,MeetingInGeneral,Pride5_Sense2
STOP,ComputeCosine,Pride5_Sense2,3783863094700.0,MeetingInGeneral,Pride5_Sense2
QUEUE,Tokenize1,Pride6,3787983126100.0,MeetingInGeneral,Pride6_Sense2
QUEUE,Tokenize2,Sense2,3787983255800.0,MeetingInGeneral,Pride6_Sense2
START,Tokenize1,Pride6,3787983304700.0,MeetingInGeneral,Pride6_Sense2
START,Tokenize2,Sense2,3787983481300.0,MeetingInGeneral,Pride6_Sense2
STOP,Tokenize2,Sense2,3787984028300.0,MeetingInGeneral,Pride6_Sense2
QUEUE,Collect2,Sense2,3787984072400.0,MeetingInGeneral,Pride6_Sense2
START,Collect2,Sense2,3787984170200.0,MeetingInGeneral,Pride6_Sense2
STOP,Collect2,Sense2,3787989002900.0,MeetingInGeneral,Pride6_Sense2
QUEUE,ComputeScalar2,Sense2,3787989085500.0,MeetingInGeneral,Pride6_Sense2
START,ComputeScalar2,Sense2,3787989181400.0,MeetingInGeneral,Pride6_Sense2
STOP,ComputeScalar2,Sense2,3787989699500.0,MeetingInGeneral,Pride6_Sense2
STOP,Tokenize1,Pride6,3787990651700.0,MeetingInGeneral,Pride6_Sense2
QUEUE,Collect1,Pride6,3787990698700.0,MeetingInGeneral,Pride6_Sense2
START,Collect1,Pride6,3787990799200.0,MeetingInGeneral,Pride6_Sense2
STOP,Collect1,Pride6,3788083517000.0,MeetingInGeneral,Pride6_Sense2
QUEUE,ComputeScalar1,Pride6,3788083639600.0,MeetingInGeneral,Pride6_Sense2
QUEUE,ComputeScalar3,Pride6_Sense2,3788083719900.0,MeetingInGeneral,Pride6_Sense2
START,ComputeScalar1,Pride6,3788083774400.0,MeetingInGeneral,Pride6_Sense2
START,ComputeScalar3,Pride6_Sense2,3788083940200.0,MeetingInGeneral,Pride6_Sense2
STOP,ComputeScalar3,Pride6_Sense2,3788089669600.0,MeetingInGeneral,Pride6_Sense2
STOP,ComputeScalar1,Pride6,3788089843500.0,MeetingInGeneral,Pride6_Sense2
QUEUE,ComputeCosine,Pride6_Sense2,3788090311600.0,MeetingInGeneral,Pride6_Sense2
START,ComputeCosine,Pride6_Sense2,3788090473400.0,MeetingInGeneral,Pride6_Sense2
STOP,ComputeCosine,Pride6_Sense2,3788090577900.0,MeetingInGeneral,Pride6_Sense2
QUEUE,Tokenize1,Pride1,3792151814100.0,MeetingInGeneral,Pride1_Sense3
QUEUE,Tokenize2,Sense3,3792152006600.0,MeetingInGeneral,Pride1_Sense3
START,Tokenize1,Pride1,3792152071700.0,MeetingInGeneral,Pride1_Sense3
START,Tokenize2,Sense3,3792152217700.0,MeetingInGeneral,Pride1_Sense3
STOP,Tokenize1,Pride1,3792152432300.0,MeetingInGeneral,Pride1_Sense3
QUEUE,Collect1,Pride1,3792152477300.0,MeetingInGeneral,Pride1_Sense3
START,Collect1,Pride1,3792152565600.0,MeetingInGeneral,Pride1_Sense3
STOP,Tokenize2,Sense3,3792153206900.0,MeetingInGeneral,Pride1_Sense3
QUEUE,Collect2,Sense3,3792153273900.0,MeetingInGeneral,Pride1_Sense3
START,Collect2,Sense3,3792153366700.0,MeetingInGeneral,Pride1_Sense3
STOP,Collect1,Pride1,3792155061700.0,MeetingInGeneral,Pride1_Sense3
QUEUE,ComputeScalar1,Pride1,3792155134400.0,MeetingInGeneral,Pride1_Sense3
START,ComputeScalar1,Pride1,3792155229100.0,MeetingInGeneral,Pride1_Sense3
STOP,ComputeScalar1,Pride1,3792155542600.0,MeetingInGeneral,Pride1_Sense3
STOP,Collect2,Sense3,3792162584500.0,MeetingInGeneral,Pride1_Sense3
QUEUE,ComputeScalar2,Sense3,3792162638900.0,MeetingInGeneral,Pride1_Sense3
QUEUE,ComputeScalar3,Pride1_Sense3,3792162700300.0,MeetingInGeneral,Pride1_Sense3
START,ComputeScalar2,Sense3,3792162731400.0,MeetingInGeneral,Pride1_Sense3
